Identification,Latitude,Longitude,Time of Observation,Ice Accretion On Ship,Thickness of Ice Accretion On Ship,Rate of Ice Accretion on Ship,Sea Level Pressure,Characteristics of Pressure Tendency,Pressure Tendency,Air Temperature,Wet Bulb Temperature,Dew Point Temperature,Sea Surface Temperature,Wave Direction,Wave Period,Wave Height,Swell Direction,Swell Period,Swell Height,Total Cloud Amount,Low Cloud Amount,Low Cloud Type,Cloud Height Indicator,Cloud Height,Middle Cloud Type,High Cloud Type,Visibility,Visibility Indicator,Present Weather,Past Weather,Wind Direction,Wind Speed
CHSV3, 17.8, 295.3,2018-07-01T18:54:00, , , , , , ,29.2, , ,28.6, , , , , , , , , , ,A, , , , , , , 40,3.1
CHSV3, 17.8, 295.3,2018-07-01T19:00:00, , , ,1015.50, , ,28.8, , , , , , , , , , , , , , , , , , , , , 33,4.1
CHSV3, 17.8, 295.3,2018-07-01T19:06:00, , , , , , ,28.8, , ,28.6, , , , , , , , , , ,A, , , , , , , 30,5.7
CHSV3, 17.8, 295.3,2018-07-01T19:12:00, , , , , , ,28.7, , ,28.6, , , , , , , , , , ,A, , , , , , , 20,5.7
CHSV3, 17.8, 295.3,2018-07-01T19:18:00, , , , , , ,28.8, , ,28.6, , , , , , , , , , ,A, , , , , , , 20,5.7
CHSV3, 17.8, 295.3,2018-07-01T19:24:00, , , , , , ,29.2, , ,28.6, , , , , , , , , , ,A, , , , , , , 30,3.1
CHSV3, 17.8, 295.3,2018-07-01T19:30:00, , , ,1015.30, , ,28.6, , , , , , , , , , , , , , , , , , , , , 28,5.4
CHSV3, 17.8, 295.3,2018-07-01T19:36:00, , , , , , ,29.1, , ,28.7, , , , , , , , , , ,A, , , , , , , 40,5.1
CHSV3, 17.8, 295.3,2018-07-01T19:42:00, , , , , , ,29.2, , ,28.7, , , , , , , , , , ,A, , , , , , , 30,4.1
CHSV3, 17.8, 295.3,2018-07-01T19:48:00, , , , , , , , , , , , , , , , , , , , ,A, , , , , , , 30,5.7
CHSV3, 17.8, 295.3,2018-07-01T19:54:00, , , , , , ,29.2, , ,28.7, , , , , , , , , , ,A, , , , , , , 20,4.6
CHSV3, 17.8, 295.3,2018-07-01T20:00:00, , , ,1015.20, , ,29.0, , , , , , , , , , , , , , , , , , , , , 24,4.7
CHSV3, 17.8, 295.3,2018-07-01T20:06:00, , , , , , ,29.2, , ,28.7, , , , , , , , , , ,A, , , , , , , 30,4.1
CHSV3, 17.8, 295.3,2018-07-01T20:12:00, , , , , , ,29.3, , ,28.8, , , , , , , , , , ,A, , , , , , , 40,3.6
CHSV3, 17.8, 295.3,2018-07-01T20:18:00, , , , , , ,29.2, , ,28.8, , , , , , , , , , ,A, , , , , , , 30,3.6
CHSV3, 17.8, 295.3,2018-07-01T20:24:00, , , , , , ,29.2, , ,28.8, , , , , , , , , , ,A, , , , , , , 30,3.6
CHSV3, 17.8, 295.3,2018-07-01T20:30:00, , , ,1015.10, , ,29.1, , , , , , , , , , , , , , , , , , , , , 34,4.1
CHSV3, 17.8, 295.3,2018-07-01T20:36:00, , , , , , ,29.1, , ,28.8, , , , , , , , , , ,A, , , , , , , 40,4.1
CHSV3, 17.8, 295.3,2018-07-01T20:42:00, , , , , , ,29.0, , ,28.8, , , , , , , , , , ,A, , , , , , , 20,4.1
CHSV3, 17.8, 295.3,2018-07-01T20:48:00, , , , , , ,29.3, , ,28.8, , , , , , , , , , ,A, , , , , , , 40,2.6
CHSV3, 17.8, 295.3,2018-07-01T20:54:00, , , , , , ,29.0, , ,28.9, , , , , , , , , , ,A, , , , , , , 40,4.1
CHSV3, 17.8, 295.3,2018-07-01T21:00:00, , , ,1015.10, , ,28.9, , , , , , , , , , , , , , , , , , , , , 39,4.0
CHSV3, 17.8, 295.3,2018-07-01T21:06:00, , , , , , ,28.9, , ,28.9, , , , , , , , , , ,A, , , , , , , 30,4.1
CHSV3, 17.8, 295.3,2018-07-01T21:12:00, , , , , , ,29.1, , ,28.9, , , , , , , , , , ,A, , , , , , , 40,2.6
CHSV3, 17.8, 295.3,2018-07-01T21:18:00, , , , , , ,29.0, , ,28.9, , , , , , , , , , ,A, , , , , , , 20,3.1
CHSV3, 17.8, 295.3,2018-07-01T21:24:00, , , , , , ,28.8, , ,28.9, , , , , , , , , , ,A, , , , , , , 30,3.6
CHSV3, 17.8, 295.3,2018-07-01T21:30:00, , , ,1015.40, , ,28.8, , , , , , , , , , , , , , , , , , , , , 28,3.2
CHSV3, 17.8, 295.3,2018-07-01T21:36:00, , , , , , ,28.7, , ,28.9, , , , , , , , , , ,A, , , , , , , 20,3.6
CHSV3, 17.8, 295.3,2018-07-01T21:42:00, , , , , , ,28.7, , ,28.9, , , , , , , , , , ,A, , , , , , , 40,3.6
CHSV3, 17.8, 295.3,2018-07-01T21:48:00, , , , , , , , , ,28.9, , , , , , , , , , ,A, , , , , , , 30,4.1
CHSV3, 17.8, 295.3,2018-07-01T21:54:00, , , , , , ,28.6, , ,28.9, , , , , , , , , , ,A, , , , , , , 30,3.6
CHSV3, 17.8, 295.3,2018-07-01T22:00:00, , , ,1015.70, , ,28.5, , , , , , , , , , , , , , , , , , , , , 27,4.4
CHSV3, 17.8, 295.3,2018-07-01T22:06:00, , , , , , ,28.4, , ,28.9, , , , , , , , , , ,A, , , , , , , 30,4.1
CHSV3, 17.8, 295.3,2018-07-01T22:12:00, , , , , , ,28.6, , ,28.9, , , , , , , , , , ,A, , , , , , , 40,3.1
CHSV3, 17.8, 295.3,2018-07-01T22:18:00, , , , , , ,28.4, , ,28.9, , , , , , , , , , ,A, , , , , , , 20,3.1
CHSV3, 17.8, 295.3,2018-07-01T22:24:00, , , , , , ,28.4, , ,28.9, , , , , , , , , , ,A, , , , , , , 30,3.1
CHSV3, 17.8, 295.3,2018-07-01T22:30:00, , , ,1016.00, , ,28.3, , , , , , , , , , , , , , , , , , , , , 39,2.4
CHSV3, 17.8, 295.3,2018-07-01T22:36:00, , , , , , ,28.3, , ,28.9, , , , , , , , , , ,A, , , , , , , 40,2.1
CHSV3, 17.8, 295.3,2018-07-01T22:42:00, , , , , , ,28.3, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,2.6
CHSV3, 17.8, 295.3,2018-07-01T22:48:00, , , , , , ,28.3, , ,29.0, , , , , , , , , , ,A, , , , , , , 50,2.1
CHSV3, 17.8, 295.3,2018-07-01T22:54:00, , , , , , ,28.2, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,2.1
CHSV3, 17.8, 295.3,2018-07-01T23:00:00, , , ,1016.30, , ,28.2, , , , , , , , , , , , , , , , , , , , , 36,2.1
CHSV3, 17.8, 295.3,2018-07-01T23:06:00, , , , , , ,28.2, , ,29.0, , , , , , , , , , ,A, , , , , , , 50,2.1
CHSV3, 17.8, 295.3,2018-07-01T23:12:00, , , , , , ,28.2, , ,29.0, , , , , , , , , , ,A, , , , , , , 50,2.1
CHSV3, 17.8, 295.3,2018-07-01T23:18:00, , , , , , ,28.2, , ,29.0, , , , , , , , , , ,A, , , , , , , 60,2.6
CHSV3, 17.8, 295.3,2018-07-01T23:24:00, , , , , , ,28.1, , ,29.0, , , , , , , , , , ,A, , , , , , , 50,2.1
CHSV3, 17.8, 295.3,2018-07-01T23:30:00, , , ,1016.60, , ,28.1, , , , , , , , , , , , , , , , , , , , , 36,2.3
CHSV3, 17.8, 295.3,2018-07-01T23:36:00, , , , , , ,28.1, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,2.1
CHSV3, 17.8, 295.3,2018-07-01T23:42:00, , , , , , ,28.0, , ,29.0, , , , , , , , , , ,A, , , , , , , 50,2.6
CHSV3, 17.8, 295.3,2018-07-01T23:48:00, , , , , , ,28.0, , ,29.0, , , , , , , , , , ,A, , , , , , , 50,2.6
CHSV3, 17.8, 295.3,2018-07-01T23:54:00, , , , , , ,28.0, , ,29.0, , , , , , , , , , ,A, , , , , , , 30,2.6
CHSV3, 17.8, 295.3,2018-07-02T00:00:00, , , ,1016.80, , ,27.9, , , , , , , , , , , , , , , , , , , , , 40,3.3
CHSV3, 17.8, 295.3,2018-07-02T00:06:00, , , , , , ,28.0, , ,29.0, , , , , , , , , , ,A, , , , , , , 30,2.6
CHSV3, 17.8, 295.3,2018-07-02T00:12:00, , , , , , ,28.0, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,3.1
CHSV3, 17.8, 295.3,2018-07-02T00:18:00, , , , , , ,28.0, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,2.1
CHSV3, 17.8, 295.3,2018-07-02T00:24:00, , , , , , ,28.0, , ,29.0, , , , , , , , , , ,A, , , , , , , 50,2.1
CHSV3, 17.8, 295.3,2018-07-02T00:30:00, , , ,1017.10, , ,27.9, , , , , , , , , , , , , , , , , , , , , 38,1.7
CHSV3, 17.8, 295.3,2018-07-02T00:36:00, , , , , , ,27.9, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,2.6
CHSV3, 17.8, 295.3,2018-07-02T00:42:00, , , , , , ,27.9, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,2.6
CHSV3, 17.8, 295.3,2018-07-02T00:48:00, , , , , , ,28.0, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,2.6
CHSV3, 17.8, 295.3,2018-07-02T00:54:00, , , , , , ,28.0, , ,29.0, , , , , , , , , , ,A, , , , , , , 50,2.6
CHSV3, 17.8, 295.3,2018-07-02T01:00:00, , , ,1017.30, , ,28.0, , , , , , , , , , , , , , , , , , , , , 39,2.8
CHSV3, 17.8, 295.3,2018-07-02T01:06:00, , , , , , ,27.9, , ,29.0, , , , , , , , , , ,A, , , , , , , 30,3.6
CHSV3, 17.8, 295.3,2018-07-02T01:12:00, , , , , , ,27.9, , ,29.0, , , , , , , , , , ,A, , , , , , , 50,3.1
CHSV3, 17.8, 295.3,2018-07-02T01:18:00, , , , , , ,27.9, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,3.1
CHSV3, 17.8, 295.3,2018-07-02T01:24:00, , , , , , ,27.9, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,2.6
CHSV3, 17.8, 295.3,2018-07-02T01:30:00, , , ,1017.50, , ,27.9, , , , , , , , , , , , , , , , , , , , , 44,3.0
CHSV3, 17.8, 295.3,2018-07-02T01:36:00, , , , , , ,27.8, , ,29.0, , , , , , , , , , ,A, , , , , , , 50,3.1
CHSV3, 17.8, 295.3,2018-07-02T01:42:00, , , , , , ,27.8, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,3.1
CHSV3, 17.8, 295.3,2018-07-02T01:48:00, , , , , , , , , , , , , , , , , , , , ,A, , , , , , , 50,2.6
CHSV3, 17.8, 295.3,2018-07-02T01:54:00, , , , , , ,27.8, , ,29.0, , , , , , , , , , ,A, , , , , , , 50,2.6
CHSV3, 17.8, 295.3,2018-07-02T02:00:00, , , ,1017.40, , ,27.8, , , , , , , , , , , , , , , , , , , , , 33,3.1
CHSV3, 17.8, 295.3,2018-07-02T02:06:00, , , , , , ,27.8, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,4.1
CHSV3, 17.8, 295.3,2018-07-02T02:12:00, , , , , , ,27.8, , ,29.0, , , , , , , , , , ,A, , , , , , , 30,3.1
CHSV3, 17.8, 295.3,2018-07-02T02:18:00, , , , , , ,27.8, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,2.6
CHSV3, 17.8, 295.3,2018-07-02T02:24:00, , , , , , ,27.7, , ,29.0, , , , , , , , , , ,A, , , , , , , 50,3.1
CHSV3, 17.8, 295.3,2018-07-02T02:30:00, , , ,1017.50, , ,27.7, , , , , , , , , , , , , , , , , , , , , 48,4.2
CHSV3, 17.8, 295.3,2018-07-02T02:36:00, , , , , , ,27.7, , ,29.0, , , , , , , , , , ,A, , , , , , , 50,3.1
CHSV3, 17.8, 295.3,2018-07-02T02:42:00, , , , , , ,27.8, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,3.1
CHSV3, 17.8, 295.3,2018-07-02T02:48:00, , , , , , ,27.7, , ,29.0, , , , , , , , , , ,A, , , , , , , 50,3.1
CHSV3, 17.8, 295.3,2018-07-02T02:54:00, , , , , , ,27.7, , ,29.0, , , , , , , , , , ,A, , , , , , , 50,3.1
CHSV3, 17.8, 295.3,2018-07-02T03:00:00, , , ,1017.60, , ,27.7, , , , , , , , , , , , , , , , , , , , , 49,2.7
CHSV3, 17.8, 295.3,2018-07-02T03:06:00, , , , , , ,27.8, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,3.6
CHSV3, 17.8, 295.3,2018-07-02T03:12:00, , , , , , ,27.8, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,3.1
CHSV3, 17.8, 295.3,2018-07-02T03:18:00, , , , , , ,27.8, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,3.1
CHSV3, 17.8, 295.3,2018-07-02T03:24:00, , , , , , ,27.7, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,2.6
CHSV3, 17.8, 295.3,2018-07-02T03:30:00, , , ,1017.50, , ,27.7, , , , , , , , , , , , , , , , , , , , , 44,2.2
CHSV3, 17.8, 295.3,2018-07-02T03:36:00, , , , , , ,27.6, , ,29.0, , , , , , , , , , ,A, , , , , , , 50,3.1
CHSV3, 17.8, 295.3,2018-07-02T03:42:00, , , , , , ,27.6, , ,29.0, , , , , , , , , , ,A, , , , , , , 50,3.6
CHSV3, 17.8, 295.3,2018-07-02T03:48:00, , , , , , ,27.6, , ,29.0, , , , , , , , , , ,A, , , , , , , 40,4.1
CHSV3, 17.8, 295.3,2018-07-02T03:54:00, , , , , , ,27.6, , ,29.0, , , , , , , , , , ,A, , , , , , , 50,2.1
CHSV3, 17.8, 295.3,2018-07-02T04:00:00, , , ,1017.20, , ,27.6, , , , , , , , , , , , , , , , , , , , , 58,2.1
CHSV3, 17.8, 295.3,2018-07-02T04:06:00, , , , , , ,27.5, , ,29.0, , , , , , , , , , ,A, , , , , , , 60,2.1
CHSV3, 17.8, 295.3,2018-07-02T04:12:00, , , , , , ,27.4, , ,29.0, , , , , , , , , , ,A, , , , , , , 60,2.1
CHSV3, 17.8, 295.3,2018-07-02T04:18:00, , , , , , ,27.4, , ,29.0, , , , , , , , , , ,A, , , , , , , 80,2.6
CHSV3, 17.8, 295.3,2018-07-02T04:24:00, , , , , , ,27.4, , ,29.0, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-02T04:30:00, , , ,1016.80, , ,27.4, , , , , , , , , , , , , , , , , , , , , 66,2.0
CHSV3, 17.8, 295.3,2018-07-02T04:36:00, , , , , , ,27.3, , ,29.0, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-02T04:42:00, , , , , , ,27.2, , ,29.0, , , , , , , , , , ,A, , , , , , ,100,2.6
CHSV3, 17.8, 295.3,2018-07-02T04:48:00, , , , , , ,27.3, , ,29.0, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-02T04:54:00, , , , , , ,27.4, , ,29.0, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-02T05:00:00, , , ,1016.70, , ,27.4, , , , , , , , , , , , , , , , , , , , , 70,1.6
CHSV3, 17.8, 295.3,2018-07-02T05:06:00, , , , , , ,27.4, , ,29.0, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-02T05:12:00, , , , , , ,27.4, , ,29.0, , , , , , , , , , ,A, , , , , , , 80,2.6
CHSV3, 17.8, 295.3,2018-07-02T05:18:00, , , , , , ,27.5, , ,29.0, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-02T05:24:00, , , , , , ,27.5, , ,29.0, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-02T05:30:00, , , ,1016.40, , ,27.4, , , , , , , , , , , , , , , , , , , , , 71,2.1
CHSV3, 17.8, 295.3,2018-07-02T05:36:00, , , , , , , , , ,29.0, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-02T05:42:00, , , , , , , , , ,29.0, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-02T05:48:00, , , , , , ,27.2, , ,29.0, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-02T05:54:00, , , , , , ,27.2, , ,29.0, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-02T06:00:00, , , ,1016.10, , ,27.2, , , , , , , , , , , , , , , , , , , , , 77,0.8
CHSV3, 17.8, 295.3,2018-07-02T06:06:00, , , , , , ,27.2, , ,29.0, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-02T06:12:00, , , , , , ,27.2, , ,29.0, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-02T06:18:00, , , , , , ,27.2, , ,28.9, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-02T06:24:00, , , , , , ,27.2, , ,28.9, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-02T06:30:00, , , ,1015.90, , ,27.2, , , , , , , , , , , , , , , , , , , , , 95,1.1
CHSV3, 17.8, 295.3,2018-07-02T06:36:00, , , , , , , , , , , , , , , , , , , , ,A, , , , , , ,361,0.0
CHSV3, 17.8, 295.3,2018-07-02T06:42:00, , , , , , , , , , , , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-02T06:48:00, , , , , , ,27.2, , ,28.9, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-02T06:54:00, , , , , , ,27.2, , ,28.9, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-02T07:00:00, , , ,1015.50, , ,27.1, , , , , , , , , , , , , , , , , , , , , 75,2.8
CHSV3, 17.8, 295.3,2018-07-02T07:06:00, , , , , , ,27.2, , ,28.9, , , , , , , , , , ,A, , , , , , , 60,2.6
CHSV3, 17.8, 295.3,2018-07-02T07:12:00, , , , , , ,27.2, , ,28.9, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-02T07:18:00, , , , , , , , , , , , , , , , , , , , ,A, , , , , , , 70,3.1
CHSV3, 17.8, 295.3,2018-07-02T07:24:00, , , , , , ,27.1, , ,28.9, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-02T07:30:00, , , ,1015.20, , ,27.1, , , , , , , , , , , , , , , , , , , , , 72,1.2
CHSV3, 17.8, 295.3,2018-07-02T07:36:00, , , , , , ,27.1, , ,28.9, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-02T07:42:00, , , , , , ,27.1, , ,28.9, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-02T07:48:00, , , , , , ,27.0, , ,28.8, , , , , , , , , , ,A, , , , , , , 80,1.0
CHSV3, 17.8, 295.3,2018-07-02T07:54:00, , , , , , ,27.0, , ,28.8, , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-02T08:00:00, , , ,1015.10, , ,27.0, , , , , , , , , , , , , , , , , , , , , 62,1.4
CHSV3, 17.8, 295.3,2018-07-02T08:06:00, , , , , , ,27.0, , ,28.8, , , , , , , , , , ,A, , , , , , , 60,2.1
CHSV3, 17.8, 295.3,2018-07-02T08:12:00, , , , , , ,27.0, , ,28.8, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-02T08:18:00, , , , , , ,26.9, , ,28.8, , , , , , , , , , ,A, , , , , , ,100,1.0
CHSV3, 17.8, 295.3,2018-07-02T08:24:00, , , , , , ,27.0, , ,28.8, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-02T08:30:00, , , ,1015.00, , ,27.0, , , , , , , , , , , , , , , , , , , , , 79,2.1
CHSV3, 17.8, 295.3,2018-07-02T08:36:00, , , , , , ,27.0, , ,28.8, , , , , , , , , , ,A, , , , , , , 60,1.0
CHSV3, 17.8, 295.3,2018-07-02T08:42:00, , , , , , ,27.0, , ,28.8, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-02T08:48:00, , , , , , ,27.0, , ,28.8, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-02T08:54:00, , , , , , ,27.1, , ,28.8, , , , , , , , , , ,A, , , , , , , 60,0.5
CHSV3, 17.8, 295.3,2018-07-02T09:00:00, , , ,1015.10, , ,27.1, , , , , , , , , , , , , , , , , , , , , 72,1.5
CHSV3, 17.8, 295.3,2018-07-02T09:06:00, , , , , , ,27.1, , ,28.8, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-02T09:12:00, , , , , , ,27.1, , ,28.8, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-02T09:18:00, , , , , , ,27.2, , ,28.7, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-02T09:24:00, , , , , , ,27.1, , ,28.7, , , , , , , , , , ,A, , , , , , , 80,1.0
CHSV3, 17.8, 295.3,2018-07-02T09:30:00, , , ,1015.40, , ,27.2, , , , , , , , , , , , , , , , , , , , , 93,1.5
CHSV3, 17.8, 295.3,2018-07-02T09:36:00, , , , , , ,27.2, , ,28.7, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-02T09:42:00, , , , , , ,27.2, , ,28.7, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-02T09:48:00, , , , , , ,27.2, , ,28.7, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-02T09:54:00, , , , , , ,27.2, , ,28.7, , , , , , , , , , ,A, , , , , , , 90,1.0
CHSV3, 17.8, 295.3,2018-07-02T10:00:00, , , ,1015.60, , ,27.2, , , , , , , , , , , , , , , , , , , , , 69,0.9
CHSV3, 17.8, 295.3,2018-07-02T10:06:00, , , , , , ,27.2, , ,28.7, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-02T10:12:00, , , , , , ,27.3, , ,28.7, , , , , , , , , , ,A, , , , , , , 60,1.5
CHSV3, 17.8, 295.3,2018-07-02T10:18:00, , , , , , ,27.4, , ,28.7, , , , , , , , , , ,A, , , , , , , 50,1.5
CHSV3, 17.8, 295.3,2018-07-02T10:24:00, , , , , , ,27.4, , ,28.6, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-02T10:30:00, , , ,1015.80, , ,27.4, , , , , , , , , , , , , , , , , , , , , 84,1.3
CHSV3, 17.8, 295.3,2018-07-02T10:36:00, , , , , , ,27.4, , ,28.6, , , , , , , , , , ,A, , , , , , ,100,1.0
CHSV3, 17.8, 295.3,2018-07-02T10:42:00, , , , , , ,27.4, , ,28.6, , , , , , , , , , ,A, , , , , , , 90,1.0
CHSV3, 17.8, 295.3,2018-07-02T10:48:00, , , , , , ,27.5, , ,28.6, , , , , , , , , , ,A, , , , , , , 90,2.6
CHSV3, 17.8, 295.3,2018-07-02T10:54:00, , , , , , ,27.9, , ,28.6, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-02T11:00:00, , , ,1016.10, , ,27.8, , , , , , , , , , , , , , , , , , , , , 92,2.1
CHSV3, 17.8, 295.3,2018-07-02T11:06:00, , , , , , ,27.2, , ,28.6, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-02T11:12:00, , , , , , ,27.4, , ,28.6, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-02T11:18:00, , , , , , ,27.6, , ,28.6, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-02T11:24:00, , , , , , ,27.6, , ,28.6, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-02T11:30:00, , , ,1016.10, , ,28.2, , , , , , , , , , , , , , , , , , , , , 85,1.9
CHSV3, 17.8, 295.3,2018-07-02T11:36:00, , , , , , ,28.2, , ,28.6, , , , , , , , , , ,A, , , , , , , 90,2.6
CHSV3, 17.8, 295.3,2018-07-02T11:42:00, , , , , , ,28.6, , ,28.6, , , , , , , , , , ,A, , , , , , ,100,2.1
CHSV3, 17.8, 295.3,2018-07-02T11:48:00, , , , , , ,28.6, , ,28.6, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-02T11:54:00, , , , , , ,28.6, , ,28.6, , , , , , , , , , ,A, , , , , , ,110,2.6
CHSV3, 17.8, 295.3,2018-07-02T12:00:00, , , ,1016.30, , ,28.4, , , , , , , , , , , , , , , , , , , , ,100,2.6
CHSV3, 17.8, 295.3,2018-07-02T12:06:00, , , , , , ,28.8, , ,28.5, , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-02T12:12:00, , , , , , ,28.7, , ,28.5, , , , , , , , , , ,A, , , , , , ,100,3.1
CHSV3, 17.8, 295.3,2018-07-02T12:18:00, , , , , , ,28.9, , ,28.5, , , , , , , , , , ,A, , , , , , ,110,1.5
CHSV3, 17.8, 295.3,2018-07-02T12:24:00, , , , , , ,28.7, , ,28.5, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-02T12:30:00, , , ,1016.30, , ,28.9, , , , , , , , , , , , , , , , , , , , , 91,1.9
CHSV3, 17.8, 295.3,2018-07-02T12:36:00, , , , , , ,29.3, , ,28.5, , , , , , , , , , ,A, , , , , , ,110,2.1
CHSV3, 17.8, 295.3,2018-07-02T12:42:00, , , , , , ,29.3, , ,28.5, , , , , , , , , , ,A, , , , , , , 60,2.6
CHSV3, 17.8, 295.3,2018-07-02T12:48:00, , , , , , ,29.1, , ,28.5, , , , , , , , , , ,A, , , , , , , 50,2.6
CHSV3, 17.8, 295.3,2018-07-02T12:54:00, , , , , , ,29.1, , ,28.5, , , , , , , , , , ,A, , , , , , , 40,3.6
CHSV3, 17.8, 295.3,2018-07-02T13:00:00, , , ,1016.10, , ,29.2, , , , , , , , , , , , , , , , , , , , , 55,3.4
CHSV3, 17.8, 295.3,2018-07-02T13:06:00, , , , , , ,29.0, , ,28.5, , , , , , , , , , ,A, , , , , , , 50,3.6
CHSV3, 17.8, 295.3,2018-07-02T13:12:00, , , , , , ,28.9, , ,28.5, , , , , , , , , , ,A, , , , , , , 60,3.1
CHSV3, 17.8, 295.3,2018-07-02T13:18:00, , , , , , ,28.8, , ,28.5, , , , , , , , , , ,A, , , , , , , 50,4.1
CHSV3, 17.8, 295.3,2018-07-02T13:24:00, , , , , , ,29.0, , ,28.5, , , , , , , , , , ,A, , , , , , , 60,3.6
CHSV3, 17.8, 295.3,2018-07-02T13:30:00, , , ,1016.10, , ,28.6, , , , , , , , , , , , , , , , , , , , , 42,4.5
CHSV3, 17.8, 295.3,2018-07-02T13:36:00, , , , , , ,28.6, , ,28.5, , , , , , , , , , ,A, , , , , , , 40,4.6
CHSV3, 17.8, 295.3,2018-07-02T13:42:00, , , , , , ,28.6, , ,28.5, , , , , , , , , , ,A, , , , , , , 50,4.1
